Tandartsenpraktijk Sophia-PARO,Mondzorg,"Westduinweg 6, Den Haag",070-3924034,http://www.sophia-paro.nl
Tandartsenpraktijk Stadsveld,Mondzorg,"Wethouder Nijhuisstraat 225 A, Enschede",053-4313800,https://tandartspraktijkstadsveld.nl/
Tandartsenpraktijk 't Centrum,Mondzorg,"Westlaan 27, Pijnacker",015-3694600,http://www.tandartshetcentrum.nl
Tandartsenpraktijk Teylingen,Mondzorg,"Kerkzicht 9, Voorhout",0252-706606,https://tandartsenpraktijkteylingen.nl/
Tandartsenpraktijk Tussen de Vaarten,Mondzorg,"Andy Warholstraat 13, Almere",036-5346495,http://www.tandartstussendevaarten.tandartsennet.nl
Tandartsenpraktijk van der Putten en Vercoulen,Mondzorg,"Beekstraat 1, Tegelen",077-3732747,http://www.tandartsenvanderputtenenvercoulen.tandartsennet.nl
Tandartsenpraktijk van Oeijen,Mondzorg,"Kaarderstraat 1 A, Eindhoven",040-2434728,
Tandartsenpraktijk van Vliet,Mondzorg,"Ereprijs 3, Bennekom",0318-416770,http://www.tandartsenpraktijkvanvliet.nl
Tandartsenpraktijk Werth,Mondzorg,"Bekenhorst 16, Borne",074-2660000,http://www.tandartspraktijkwerth.nl
Tandartsenpraktijk Wilhelminapark,Mondzorg,"Delftsewallen 11, Zoetermeer",079-3163341,http://www.tandartsenpraktijkwilhelminapark.nl
"Tandartsenpraktijk Zuid, vestiging Den Haag Zuid",Mondzorg,"Orveltestraat 30, Den Haag",070-2092900,http://tandartsenpraktijkzuid.nl
TandARTS Gorinchem,Mondzorg,"Banneweg 107, Gorinchem",0183-636730,http://www.tandartsgorinchem.nl
Tandartspraktijk A. Bos,Mondzorg,"Kampersingel 54, Haarlem",023-5343178,http://www.tandartspraktijkabos.nl
Tandartspraktijk A.E. Koch,Mondzorg,"Marga Klompesingel 184, Hoofddorp",023-5610923,http://www.tandartskoch.nl
Tandartspraktijk Aerns,Mondzorg,"Achter 't Raadhuis 1, Hilvarenbeek",013-5051488,http://www.tandartspraktijkaerns.nl
Tandartspraktijk A.G. Schoustra-Kempers,Mondzorg,"Van Alkemadelaan 30, Den Haag",070-3281579,
Tandartspraktijk Al Sadawi,Mondzorg,"Tafelbergdreef 72, Utrecht",030-2610926,
Tandartspraktijk 4 Ambacht,Mondzorg,"Vierambachtsstraat 70 A, Rotterdam",010-3072473,http://www.tandarts4ambacht.nl
Tandartspraktijk A. Re,Mondzorg,"Grotestraat 147, Drunen",0416-376558,https://www.tandartspraktijkre.nl/
Tandartspraktijk Armand R.X.M. Lamée,Mondzorg,"Deken Doctor Mulderstraat 6 A, Bemmel",0481-464145,http://www.tandartslameebemmel.nl
Tandartspraktijk Arrindell,Mondzorg,"Maasstraat 5, Den Haag",070-3853058,http://www.tpm5.nl/
Tandartspraktijk Baas Moordrecht,Mondzorg,"Reigerdreef 12, Moordrecht",0182-612255,http://www.tandartsbaas.nl
Tandartspraktijk Bakker,Mondzorg,"Oude Heide 1, Landgraaf",045-5311443,
Tandartspraktijk Beek,Mondzorg,"Marktstraat 1, Beek",046-4281992,https://www.tpbeek.nl/
Tandartspraktijk Bes Bes & Hamann,Mondzorg,"Bogert 1, Broek op Langedijk",0226-315165,https://www.tpbesbeshamann.nl/
Tandartspraktijk Biemans,Mondzorg,"Dorpsstraat 34, Aarle Rixtel",0492-382727,http://tandartspraktijkbiemans.nl/
Tandartspraktijk Blokzijl,Mondzorg,"Wilhelminastraat 3, Blokzijl",0527-291735,https://www.tandartsblokzijl.nl
Tandartspraktijk Bolwijn,Mondzorg,"Silkeborg 1, Capelle aan den IJssel",010-4504300,http://www.tandartsbolwijn.nl
Tandartspraktijk Bos,Mondzorg,"Wiedenbroeksingel 40, Haaksbergen",053-5722530,http://tandartsbos.tandartsennet.nl
Tandartspraktijk B.W. Geijs,Mondzorg,"Didamseweg 22 A, Wehl",0314-684500,
Tandartspraktijk C.O. Reemnet,Mondzorg,"Overtoom 114 hs, Amsterdam",020-6180232,
Tandartspraktijk Cranendonck,Mondzorg,"Smits van Oyenlaan 2 A, Maarheeze",0495-585990,http://www.tandartspraktijk-cranendonck.nl
Tandartspraktijk Davans,Mondzorg,"Keverberg 72, Eindhoven",040-2519241,http://www.tandartsdavans.nl
Tandartspraktijk DDental Rugge,Mondzorg,"Frank van Borselenstraat 15, Brielle",0181-413364,http://ddental.nl
Tandartspraktijk De Bruijn,Mondzorg,"Westersingel 96 B, Rotterdam",010-4360654,https://www.tandartspraktijkdebruijn.nl/
Tandartspraktijk De Dagpauw,Mondzorg,"Dagpauwooglaan 124, Veenendaal",0318-519270,
Tandartspraktijk De Man,Mondzorg,"Oudeveen 186, Veenendaal",0318-541102,http://www.tandartsdeman.nl
Tandartspraktijk Dental Art,Mondzorg,"Noordkade 17, Drachten",0512-776262,http://www.tandartspraktijkdentalart.nl
Tandartspraktijk Dental Essence,Mondzorg,"Melis Stokelaan 1936, Den Haag",070-3097733,http://www.dentalessence.nl
Tandartspraktijk Dentalis,Mondzorg,"Beatrixstraat 2 B, Zwaag",0229-260507,http://www.tandartspraktijkdentalis.nl
Tandartspraktijk de Stigter,Mondzorg,"Van Borselelaan 38, Veere",0118-501830,http://www.tandartpraktijkdestigter.tandartsennet.nl
Tandartspraktijk drs. E.W.A.M. Peters,Mondzorg,"Einderstraat 24, Kerkrade",045-5453112,
Tandartspraktijk Dr. Zibold,Mondzorg,"Vrijheidslaan 57, Leiden",071-5768019,https://www.tandartszibold.nl/
Tandartspraktijk Dunant,Mondzorg,"Boulevard 20, Roosendaal",0165-533109,https://www.tandartspraktijkdunant.nl/
Tandartspraktijk E.A. de Haan,Mondzorg,"Mendelweg 22 B, Boskoop",0172-216979,http://www.tandartsdehaan.nl
Tandartspraktijk Eemsmond,Mondzorg,"Gevelsteen 12, Delfzijl",0596-682228,https://www.tandartspraktijkeemsmond.nl
Tandartspraktijk Element,Mondzorg,"De horst 4, Malden",024-6756347,https://tandartspraktijkelement.nl/
Tandartspraktijk Entjes Oosthuizen,Mondzorg,"Westeinde 57, Oosthuizen",0299-435835,http://www.tandartspraktijkentjes.nl
Tandartspraktijk E. Widjaja,Mondzorg,"Laan van der Kroft 48, Den Haag",070-3910019,
Tandartspraktijk F.E. Fabels,Mondzorg,"Hoofdstraat 6, De Steeg",026-4951850,
Tandartspraktijk F.J. Weidema,Mondzorg,"Velperweg 49, Arnhem",026-3031247,http://www.tandartsweidema.nl
Tandartspraktijk Flach Heemstede,Mondzorg,"Herenweg 188, Heemstede",023-5288088,http://www.tandartsflach.nl
Tandartspraktijk Flevohuis,Mondzorg,"De Helling 11 B, Dronten",0321-767070,http://www.tandartspraktijkflevohuis.nl
Tandartspraktijk F.S.B. van de Werken,Mondzorg,"Thorbeckegracht 14, Zwolle",038-4215159,
Tandartspraktijk G.H. Boenk,Mondzorg,"Klaverstraat 43, Hengelo",074-2912091,http://www.tandartsboenk.nl
Tandartspraktijk G. Hoekstra,Mondzorg,"Jan Mankeslaan 37, Heerenveen",0513-629496,https://tandarts-g-hoekstra.business.site
Tandartspraktijk G. Sponselee,Mondzorg,"Bornhemweg 126, Oudenbosch",0165-330211,https://www.tandartssponselee.nl/
Tandartspraktijk Gurkan,Mondzorg,"Senecastraat 21, Amsterdam",020-6115265,
Tandartspraktijk Harms Delft,Mondzorg,"Westlandseweg 15, Delft",015-2121475,http://www.tandartsharms.nl
Tandartspraktijk Harms IJmuiden,Mondzorg,"Kennemerlaan 204, IJmuiden",0255-514101,http://www.rwharms.nl
Tandartspraktijk Haulerwijk,Mondzorg,"Meester Jongebloedstraat 1, Haulerwijk",0516-422479,http://www.tandartspraktijkhaulerwijk.nl
Tandartspraktijk H.C. Siermann,Mondzorg,"Haringband 22, Hardinxveld-Giessendam",0184-617320,
Tandartspraktijk Heeling,Mondzorg,"Hootsenheem 3, Veenendaal",0318-548026,http://www.tandartspraktijkheeling.nl
Tandartspraktijk Heerde,Mondzorg,"Dorpsstraat 26, Heerde",0578-691848,https://tandartspraktijkheerde.nl/
Tandartspraktijk Het Hoge Doel,Mondzorg,"Hoge Doelen 1, Hardenberg",0523-268361,http://www.hethogedoel.nl
Tandartspraktijk H.J. Kraaij,Mondzorg,"Hoofdstraat 21, Velp",026-3610100,http://www.tandartskraaij.nl
Tandartspraktijk H. Menger,Mondzorg,"Nieuwe Stationsweg 9, Haren",050-5348949,http://www.tandartspraktijkmenger.nl/
Tandartspraktijk Hogelandsingel,Mondzorg,"J.J. van Deinselaan 34 B, Enschede",053-4315611,
Tandartspraktijk Hoge Weide,Mondzorg,"Koffieweg 8, Utrecht",030-2006763,https://tandartspraktijkhogeweide.nl/
Tandartspraktijk Houtrak,Mondzorg,"Barentszplein 6 E, Amsterdam",020-4867348,http://www.tandartspraktijkhoutrak.nl
Tandartspraktijk Houtwijk,Mondzorg,"Hildo Kroplaan 105, Den Haag",070-4042008,http://www.tandartshoutwijk.nl
Tandartspraktijk H. Safaipour,Mondzorg,"Grensweg 1, Budel",0495-491448,
Tandartspraktijk H.U. Eckert,Mondzorg,"Haanraderweg 37, Kerkrade",045-5453706,
Tandartspraktijk Huijssoon,Mondzorg,"Hoekenes 32, Amsterdam",020-6195475,http://tandartshuijssoon.praktijkinfo.nl
Tandartspraktijk I.S. Auda,Mondzorg,"Burgemeester Bloemersstraat 32, Borculo",0545-472822,http://www.tandartspraktijkauda.nl
Tandartspraktijk J.A.C.M. Christiaansen en  K.L. de Groot,Mondzorg,"Hofstad 14 B, Gilze",0161-451861,http://www.tpgilze.nl
Tandartspraktijk Jamaludin,Mondzorg,"Beethovenlaan 21, Hilversum",035-6212306,
Tandartspraktijk J.C. Breimer,Mondzorg,"Rustenburgerstraat 88, Amsterdam",020-6670150,
Tandartspraktijk J. Cherri,Mondzorg,"Dorpsstraat 208, Scherpenzeel",033-2772070,http://www.tpcherri.nl
Tandartspraktijk J.F. Slaterus,Mondzorg,"Weerdsingel oz 66 A, Utrecht",030-2719923,
Tandartspraktijk J.M. Willeumier,Mondzorg,"Karel Doormanweg 12, Breukelen",0346-262145,
Tandartspraktijk Jo Schijns,Mondzorg,"Prins Bernhardstraat 1, Vaals",043-3061553,http://www.tandartsjoschijnsvaals.nl
Tandartspraktijk Julianadorp,Mondzorg,"Langevliet 60 B, Julianadorp",0223-641100,http://www.tandartspraktijkjulianadorp.nl
Tandartspraktijk Kapper,Mondzorg,"Mr. P.J. Oudsingel 3, Arnhem",026-3234999,http://www.tandartspraktijkkapper.nl
Tandartspraktijk Kazemi IJsselmonde,Mondzorg,"Dadeltuin 25, Rotterdam",010-4825882,http://www.tandartspraktijkijsselmonde.nl
Tandartspraktijk K.H. Lie,Mondzorg,"Eerste Stationsstraat 71, Zoetermeer",079-3169917,https://www.tandartskhlie.nl
Tandartspraktijk Klaus,Mondzorg,"Kerkplein 2, Beuningen",024-6774959,http://www.tandartsenpraktijkklaus.tandartsennet.nl
Tandartspraktijk Klein Onstenk,Mondzorg,"Molenstraat 142, Soest",035-6015968,http://www.kleinonstenk.nl
"Tandartspraktijk Kuik, Dalen",Mondzorg,"Emmerweg 6, Dalen",0524-551777,http://www.tandartspraktijkkuik.nl
Tandartspraktijk Leder,Mondzorg,"Johann Sebastiaan Bachlaan 135, Leidschendam",070-3201364,http://www.tpleder.nl
Tandartspraktijk Leidschendam,Mondzorg,"Delftsekade 22, Leidschendam",070-7445051,https://www.tandartsleidschendam.nl/
Tandartspraktijk Leijdekker,Mondzorg,"J.J. Boeijesweg 1 A, Burgh-Haamstede",0111-653103,https://www.tandartsleijdekker.nl
Tandartspraktijk Lemel,Mondzorg,"Markt 96, Burgum",0511-461615,https://www.tandartspraktijklemel.nl/
Tandartspraktijk Lemmer,Mondzorg,"Castor 47, Lemmer",0514-561915,http://www.tandartspraktijklemmer.nl
"Tandartspraktijk L.K. Liem, locatie Vlaardingen",Mondzorg,"Schiedamseweg 256, Vlaardingen",010-4350699,
Tandartspraktijk L. Mannesse,Mondzorg,"Rietven 328, Veghel",0413-310211,
Tandartspraktijk Loon op Zand,Mondzorg,"Kamperfoelielaan 1, Loon op Zand",0416-361529,http://www.tandartspraktijkloonopzand.nl
Tandartspraktijk Maashorst,Organisatie,"Breukrand 115, Uden",0413-264490,https://tandartspraktijkbeerepoot.nl/
"Tandartspraktijk Maashorst, locatie Zeeland",Mondzorg,"Burgerveld 24, Zeeland",0486-452783,https://tandartspraktijkbeerepoot.nl/
Tandartspraktijk Marsdijk,Mondzorg,"Kleuvenstee 15, Assen",0592-345953,http://www.tandartspraktijkmarsdijk.nl
Tandartspraktijk Mathia,Mondzorg,"Kalverstraat 1, Middelburg",0118-769096,https://www.tandartsmathia.nl
Tandartspraktijk M.A. Volkerts,Mondzorg,"Vincent van Goghstraat 100, Almere",036-5217050,http://www.tandartsvolkerts.nl
Tandartspraktijk Max Vaessen,Mondzorg,"Langstraat 11, Schimmert",045-4042054,https://www.tandartsvaessen.nl/
Tandartspraktijk M.D.M. Augustijn,Mondzorg,"Voorsteven 15, Etten-Leur",076-5017949,http://maugustijn.tandartsennet.nl
Tandartspraktijk M.E. Bakker,Mondzorg,"Eykmanlaan 68, Utrecht",030-2710326,
Tandartspraktijk Mensink-Claes,Mondzorg,"Reggestraat 5, Almelo",0546-827547,http://www.tandartsmensink.nl
Tandartspraktijk M.M.D. van der Ploeg-Kooijman,Mondzorg,"Pater de Witstraat 77, 't Zand",0224-593106,http://tandartsvanderploeg.tandartsennet.nl
Tandartspraktijk M.P. van Diggelen,Mondzorg,"Zesakkers 2101, Wijchen",024-6420052,
Tandartspraktijk Mulder,Mondzorg,"De Hank 2, Leusden",033-4333406,http://www.tandartspraktijkmulder.nl
Tandartspraktijk M.W.J. Dullaart,Mondzorg,"Voorsteven 30, Etten-Leur",076-5033205,
Tandartspraktijk mw. P. Groeneveld,Mondzorg,"Anthony van Hobokenstraat 1, Rhoon",010-4100862,
Tandartspraktijk N.B.J. Deitmers,Mondzorg,"Costerstraat 13, Alkmaar",072-5119406,
Tandartspraktijk Novotny,Mondzorg,"Ereprijsstraat 57, Soest",035-6010162,http://www.tandartspraktijknovotny.nl
Tandartspraktijk Oeffelt,Mondzorg,"Schoolstraat 4 A, Oeffelt",0485-362063,http://www.tandarts-oeffelt.nl
Tandartspraktijk Oldambt,Mondzorg,"Hoethslaan 2, Midwolda",0597-552504,http://www.tandartspraktijkoldambt.nl
Tandartspraktijk Oosterpark,Mondzorg,"Gorechtkade 2, Groningen",050-8200260,https://www.tandartspraktijkoosterpark.nl
Tandartspraktijk P.A.H. Hendrikx,Mondzorg,"Lupine-oord 48, Houten",030-6372054,
Tandartspraktijk P.H.L.M. Meegdes,Mondzorg,"Burgemeester P. Kromplein 6 A, Abbekerk",0229-581392,
Tandartspraktijk Pi Dental,Mondzorg,"Nieuweweg 55 D, Hoofddorp",023-5766735,http://www.pidental.nl
Tandartspraktijk Postuma,Mondzorg,"Penningkruid 22, Nieuwerkerk aan den IJssel",0180-318688,http://www.tandartspostuma.nl
Tandartspraktijk Prowhitening,Mondzorg,"Jan Evertsenstraat 1 H, Amsterdam",020-7855291,http://prowhitening.nl/
Tandartspraktijk P. van den Udenhout,Mondzorg,"Groen van Prinstererlaan 144, 's-Hertogenbosch",073-6419598,https://www.tandartsudenhout.nl/sitepage.asp?articleid=111561&token=254601@MeeOdbOaSfbTjhOa
Tandartspraktijk P.W. Chin,Mondzorg,"Graaf Willem II Laan 21, Heemskerk",0251-232797,
Tandartspraktijk P.W. van Splunter,Mondzorg,"Hildsven 288, Amsterdam",020-6371216,http://vansplunter.tandartsennet.nl
Tandartspraktijk Quadratand,Mondzorg,"Turflaan 1 A, Zuidwolde",0528-371632,http://www.quadratand.nl
Tandartspraktijk Ridder,Mondzorg,"Hildebrandlaan 5, Oosterhout",0162-455231,http://www.tandartspraktijkridder.nl
Tandartspraktijk Rijksstraatweg,Mondzorg,"Rijksstraatweg 126, Haarlem",023-5252416,http://www.tandartsrijksstraatweg.nl
Tandartspraktijk R.J. Grooters,Mondzorg,"Koningin Wilhelminalaan 540, Voorburg",070-3834055,http://tandartsgrooters.nl
Tandartspraktijk Rokin,Mondzorg,"Rokin 122, Amsterdam",020-6231916,
Tandartspraktijk Rooswijk,Mondzorg,"Doctor J.J. van der Horststraat 2 A, Zaandijk",075-6214779,http://www.tandartspraktijkrooswijk.nl
Tandartspraktijk R.W. Kuijstermans,Mondzorg,"De Linie 2, Capelle aan den IJssel",010-4518228,http://tandartskuijstermans.nl
Tandartspraktijk Schaijk,Mondzorg,"Bossestraat 4, Schaijk",0486-461552,http://www.tandartspraktijkschaijk.nl
Tandartspraktijk Smile Design Center,Mondzorg,"Dreef 6, Kockengen",0346-241155,https://smiledesigncenter.nl/
Tandartspraktijk Smulders,Mondzorg,"Groot Hertoginnelaan 23, Den Haag",070-3451409,http://www.tandartssmulders.nl
Tandartspraktijk Stadshagen,Mondzorg,"Drapenierlaan 141, Zwolle",038-4200415,http://www.tandartspraktijkstadshagen.nl
Tandartspraktijk Stammen,Mondzorg,"De Rauwendaal 25, Heteren",026-4722606,http://www.tandartsheteren.nl
Tandartspraktijk SubLiem,Mondzorg,"Ds. C. Spoorlaan 2 A, Nootdorp",015-3108580,http://tandartspraktijksubliem.nl
Tandartspraktijk T. de Wilde,Mondzorg,"Gerrit van der Veenstraat 126, Amsterdam",020-6629935,
Tandartspraktijk 't Goirke,Mondzorg,"Goirkestraat 51, Tilburg",013-5350172,
Tandartspraktijk Ureterp,Mondzorg,"Lijteplein 20, Ureterp",0512-301201,http://www.tandartspraktijkureterp.nl
Tandartspraktijk van den Bosch en Bode,Mondzorg,"Kerkstraat 1, Numansdorp",0186-655110,http://www.vandenboschbode.nl
Tandartspraktijk Van der Sluis,Mondzorg,"Chr. Huygensstraat 40, Numansdorp",0186-655893,http://www.tandartspraktijkvandersluis.nl
Tandartspraktijk van de Sande,Mondzorg,"Bremhorst 9, Teteringen",076-5713635,http://www.tandarts-teteringen.nl
Tandartspraktijk van Kemenade,Mondzorg,"Nieuwstraat 60 A, Best",0499-374317,http://www.van-kemenade.nl
Tandartspraktijk van Kraaij,Mondzorg,"Buizerdstraat 245, Wijchen",024-6415798,http://www.tandartsvankraaij.nl
Tandartspraktijk Velema,Mondzorg,"De Woudhorne 43 A, Dokkum",0519-295480,http://www.tandartsvelema.nl
Tandartspraktijk Voorhof,Mondzorg,"Aart van der Leeuwlaan 10, Delft",015-2571015,http://www.tandartspraktijkvoorhof.nl
Tandartspraktijk Vorage,Mondzorg,"Van Coehoorn-Bastion 2, Klundert",0168-402563,http://tandarts-vorage.nl
Tandartspraktijk Wermenbol,Mondzorg,"Kraanvogelstraat 2, Venlo",077-3526126,http://www.tandartswermenbol.nl
Tandartspraktijk Westerhof,Mondzorg,"Dorpsstraat 76, Zoetermeer",079-7370142,https://www.tandarts-westerhof.nl/
Tandartspraktijk W. Fransen,Mondzorg,"Zetveld 111, Nieuw-Weerdinge",0591-522424,
Tandartspraktijk Willem Bosma,Mondzorg,"Asselsestraat 284, Apeldoorn",055-3551285,http://www.tandartsbosma.nl
Tandartspraktijk Zevenkamp,Mondzorg,"Zevenkampse Ring 287, Rotterdam",010-4565017,http://www.tandartspraktijkzevenkamp.nl
Tandartspraktijk Zundert,Mondzorg,"Molenstraat 170, Zundert",076-5974357,https://www.tandartspraktijkzundert.nl/
Tandarts Stassen,Mondzorg,"Rijksweg Zuid 77, Sittard",046-4513117,
Tandcentrum Westervoort,Mondzorg,"Klapstraat 93, Westervoort",026-3118135,http://www.tandcentrumwestervoort.nl
Tandenpraktijk,Mondzorg,"Zeilstraat 60-62, Amsterdam",020-6150315,http://www.tandenpraktijk.nl
Tandheelkunde De Klomp,Mondzorg,"Rijksweg 32, Ederveen",0318-571723,https://www.gebitten.nl/
Tandheelkunde Haaksbergen,Mondzorg,"Kruislandstraat 42, Haaksbergen",053-5721312,http://www.tandheelkundehaaksbergen.nl
Tandheelkunde Sweelinckplein,Mondzorg,"Sweelinckplein 46, Den Haag",070-3455040,https://www.tandheelkundesweelinckplein.nl/
Tandheelkundig Centrum Crombag,Mondzorg,"Geneindestraat 17, Valkenburg",043-6090098,http://tcvalkenburg.nl
Tandheelkundig Centrum Heemskerk,Mondzorg,"Maerten van Heemskerckstraat 30, Heemskerk",0251-239472,http://www.tcheemskerk.nl
Tandheelkundig Centrum Hildenberg,Mondzorg,"Willem Lodewijklaan 60, Vlaardingen",010-4744744,http://www.tchildenberg.nl
Tandheelkundig Centrum Margraten,Mondzorg,"De Koningswinkel 8, Margraten",043-4581685,https://www.tandartsmargraten.nl/
Tandheelkundig Centrum Roermond,Mondzorg,"Kapellerlaan 104-106, Roermond",0475-333218,http://www.tandheelkundigcentrumroermond.nl
Tandheelkundig Centrum Wij in Waddinxveen,Mondzorg,"Juliana van Stolberglaan 4, Waddinxveen",0182-613040,http://www.tcw-waddinxveen.nl
Tandheelkundige Kliniek Barendrecht,Mondzorg,"Dorpsstraat 135 137, Barendrecht",0180-615252,http://www.tk-barendrecht.nl
Tandheelkundige kliniek Haaglanden,Mondzorg,"Zwartsluisstraat 101, Den Haag",070-3598880,http://www.tkhaaglanden.nl
Tandheelkundige Kliniek Noorderpark,Mondzorg,"Flemingstraat 45, Leiden",071-5326996,https://tandheelkundige-kliniek-noorderpark.business.site/
Tandheelkundige Praktijk Linde en Co,Mondzorg,"Collardslaan 2, Assen",0592-318431,http://www.linde-co.nl
Tandheelkundige praktijk Orthense Poort,Mondzorg,"Vogelstraat 37, 's-Hertogenbosch",073-6130524,https://tporthensepoort.nl
Tand in Zicht,Mondzorg,"J. van Oldenbarneveltstraat 1, Harlingen",0517-434641,http://tandinzichtmondzorg.tandartsennet.nl
TandMeer - Tandartspraktijk Meerdervoort,Mondzorg,"Laan van Meerdervoort 356 A, Den Haag",070-3633190,http://www.tandmeer.nl
TandProthese Praktijk Best,Mondzorg,"Oranjestraat 11, Best",0499-871387,https://tppbest.nl/
Tandprothetische Praktijk Adinda Brugman,Mondzorg,"Kastanjelaan 11 B, Hengelo",0575-462640,http://www.tppbrugman.nl/
Tandprothetische Praktijk Bernhardplein,Mondzorg,"Bernhardplein 75 A, Den Helder",0223-618953,https://www.tpbernhardplein.nl/
Tandprothetische Praktijk Bosma,Mondzorg,"Stresemannlaan 64, Haarlem",023-5366088,http://www.tppbosma.nl
Tandprothetische Praktijk Engelbrecht,Mondzorg,"Rijnlaan 32, Utrecht",030-2880145,http://www.engelbrecht-utrecht.nl
Tandprothetische praktijk H.M. van Beek,Mondzorg,"Kanaalstraat 187 A, Lisse",0252-425850,http://www.gebitskunst.nl
Tandprothetische Praktijk Kunstgebit Sneek,Mondzorg,"Dokter Boumaweg 4 A, Sneek",0515-338150,http://kunstgebitsneek.nl/
Tandprothetische praktijk M. Peeters,Mondzorg,"Obrecht 15, Monster",0174-280280,http://www.praktijkpeeters.nl
Tandprothetische praktijk Peter Snoek,Mondzorg,"Zeefbaan 16, Winschoten",0597-672904,http://www.praktijkpetersnoek.nl
Tandprothetische Praktijk Prost,Mondzorg,"Duikerstraat 13, Rotterdam",010-3412992,http://www.tpp-prost.nl
Tandprothetische Praktijk Stoop,Mondzorg,"Rokkeveenseweg 32 A, Zoetermeer",,
Tandprothetische Praktijk Toren,Organisatie,"Molenstreek 13, Veendam",0598-627126,
"Tandprothetische Praktijk Toren, locatie Veendam",Mondzorg,"Molenstreek 13, Veendam",0598-627126,http://www.tpptoren.nl
"Tandprothetische Praktijk van der Reijden, locatie Barendrecht",Mondzorg,"Avenue Carnisse 273, Barendrecht",010-4721458,https://www.ralphvanderreijden.nl/
"Tandprothetische Praktijk Van Hooff, locatie Heemstede",Mondzorg,"Molenwerfslaan 50, Heemstede",023-5293295,http://tpvanhooff.nl/
Tandprothetische praktijk Wajer,Mondzorg,"Stationslaan 4, Harderwijk",0341-413534,https://www.kunstgebitharderwijk.nl/
Tandtechniek Benisi,Mondzorg,"Hanespoordoorn 28, Rotterdam",010-4215891,https://www.benisi.nl/
Tand Zorg Enter,Mondzorg,"Dorpsstraat 109, Enter",0547-381653,http://www.tandzorgenter.nl
Tandzorg Katwijk,Mondzorg,"Dahliastraat 15, Katwijk",071-4013377,https://www.tandzorgkatwijk.nl/
Tandzorg Vlaardingen,Mondzorg,"Kopenhagenlaan 7, Vlaardingen",010-4747478,https://www.tandzorgvlaardingen.nl
Tandzorg Wildervank E.C. van den Brule,Mondzorg,"Nijverheidsstraat 83, Wildervank",0598-612798,http://www.tandartsbrule.nl
"TARA Verloskundige Praktijk, locatie Prins Hendrikstraat",Verloskundige zorg,"Prins Hendrikstraat 151, Den Haag",070-3655424,http://www.taraverloskundigen.nl
TeamFysiek Enter,Fysiotherapie,"Middenplein 16, Enter",0547-388244,http://www.teamfysiek.nl
Technisch Thuiszorg Verpleegkundig team (Amaris/Vivium),Verpleeghuiszorg,"Werkdroger 1, Laren",085-0214040,http://www.amaris.nl
Tempel Optometrie en Audiologie,Optometrie,"Stationsstraat 141-26, Ermelo",0341-552090,https://www.tempeloogzorg.nl
"Ter Harmsel, fysiotherapie, training en revalidatie",Fysiotherapie,"J.C. van Andelweg 2, Staphorst",0522-291950,http://www.fysioterharmsel.nl
Terra Verloskundigen,Organisatie,"Banne Buikslootlaan 63 A, Amsterdam",020-3372403,https://www.terrapraktijk.nl/
"Terra Verloskundigen, locatie Banne Buikslootlaan",Verloskundige zorg,"Banne Buikslootlaan 63 A, Amsterdam",020-3372403,https://www.terrapraktijk.nl/
The A Clinic,Medisch specialistische zorg,"Lamoraalweg 55 A, Egmond aan den Hoef",06-39539491,https://www.theaclinic.nl/
Thebe Wijkverpleging Breda Centrum-West,Wijkverpleging,"Meidoornstraat 115 B, Breda",088-1176714,https://www.thebe.nl/thebe-in-uw-buurt/buurtteams/buurtteam-breda-centrum-west/
Thebe Wijkverpleging Tilburg,Wijkverpleging,"Lage Witsiebaan 2 A, Tilburg",http://www.thebe.nl,http://www.thebe.nl
Therafit,Fysiotherapie,"Van Haersoltelaan 7, Hasselt",038-4771528,http://www.therafit.nl
Therapeutisch centrum PRO-FIT,Fysiotherapie,"Pater van den Elsenplein 88-89, Tilburg",013-5434354,http://www.fysiotherapie-profit.nl
Therapeutische zorginstelling de Oase,Jeugdzorg,"Straatweg 28, Follega",06-42774042,http://www.deoase.info/
Thomashuis De Krim,Zorg voor mensen met een beperking,"Parallelweg 58, De Krim",0524-570707,http://thomashuizen.nl/dekrim
't Huis van Heden - Hospice Emmen,Hospicezorg,"Markeweg 1, Emmen",0591-651120,http://www.hospice-emmen.nl
Thuiszorg Cura,Wijkverpleging,"Koetshuislaan 109 A, Waalwijk",0416-441053,https://www.thuiszorgcura.com
Thuis Zorggroep Elde Maasduinen Consulent Parkinson,Wijkverpleging,"Liduinahof 35, Boxtel",0411-661000,https://zgem.nl/
Thuiszorg Nascare,Wijkverpleging,"Noordzijdsedijk 83, Hoogvliet",06-40868882,https://thuiszorgnascare.nl
Thuiszorg Salomé,Wijkverpleging,"Zijlstraat 5, Breda",085-0605619,https://thuiszorg-salome.nl/
Thuiszorgwinkel Medipoint | ViVa! Zorggroep l Heemskerk,Hulpmiddelen,"Maltezerplein 35, Heemskerk",088-1020100,https://www.medipoint.nl
"TiM - Together In Motion Fysiotherapie, locatie Den Haag Loosduinen",Fysiotherapie,"Glenn Millerhof 5, Den Haag",085-0406038,https://timfysiotherapie.nl/
"TiM - Together In Motion Fysiotherapie, locatie Rijswijk",Fysiotherapie,"Van Vredenburchweg 26, Rijswijk",070-3192121,http://www.timfysiotherapie.nl
TMC Pro Zorg,Wijkverpleging,"Rhijnspoor 251, Capelle aan den IJssel",010-3163182,https://tmcpro.nl/
